Sun Sign,Mercury Sign,Venus Sign,Moon Sign,Mars Sign,Jupiter Sign,Saturn Sign,Uranus Sign,Neptune Sign
0.0,2.1143157051099397,1.4544129125715521,0.0374037566552237,0.5488552895100757,0.20636711636866528,0.07383612052144889,0.0827259214838415,0.06128291972287743
2.1143157051099406,0.0,1.2803072380181946,0.047744390585899556,0.5245533323784147,0.27170245140497334,0.1672193768277407,0.13446301524287782,0.14559744140808184
1.4544129125715521,1.2803072380181952,0.0,0.027091556165005203,0.3962607962239962,0.32021112202847046,0.1442593065672799,0.19218550053192382,0.18903073737881768
0.03740375665522369,0.047744390585899604,0.0270915561650052,0.0,0.03468150075622794,0.031000156461167817,0.034533207774737784,0.03349652719795047,0.027481645083919096
0.5488552895100755,0.5245533323784148,0.3962607962239958,0.034681500756227945,0.0,0.37036666598976425,0.3081648710815619,0.4095947085658272,0.35285834906520314
0.2063671163686654,0.27170245140497334,0.32021112202847063,0.031000156461167817,0.3703666659897641,0.0,1.4067975587226391,1.4194708153836086,1.3149295220446224
0.07383612052144893,0.16721937682774077,0.14425930656727987,0.03453320777473778,0.3081648710815621,1.4067975587226393,0.0,1.8712856512546538,1.613328659748644
0.08272592148384143,0.13446301524287782,0.1921855005319237,0.03349652719795044,0.4095947085658271,1.4194708153836086,1.8712856512546547,0.0,2.443655117099534
0.06128291972287743,0.14559744140808187,0.1890307373788176,0.027481645083919086,0.35285834906520325,1.3149295220446224,1.6133286597486443,2.4436551170995338,0.0
